id,cal_age,cal_sigma,rad_res,rad_res_sd,mid1,mid2,wmn,med,mode,mid1_resage,mid2_resage,wmn_resage,med_resage,mode_resage
94-609,16149,577,16360,240,12350.0,13537.0,14817.0,13423.0,13393.0,1469.0,2828.0,3058.0,2928.0,2912.0
RAPiD-17-5P,16317,301,15300,65,13010.0,13530.0,13566.0,13537.0,13619.0,1198.0,1778.0,1748.0,1763.0,1705.0
DAPC2,16410,200,15330,100,13218.0,13636.0,13722.0,13603.0,13621.0,1204.0,1693.0,1635.0,1731.0,1721.0
MD99-2331,16437,702,13930,80,12369.0,13773.0,15093.0,13642.0,13827.0,-1202.0,188.0,-96.0,287.0,149.0
NA87-22,16535,661,15800,140,12447.0,13767.0,15194.0,13704.0,13826.0,622.0,2048.0,2282.0,2102.0,2066.0
MD01-2461,16547,200,14530,58,13296.0,13704.0,13744.0,13688.0,13644.0,398.0,824.0,887.0,839.0,837.0
DAPC2,16563,200,15390,130,13303.0,13709.0,13817.0,13699.0,13788.0,1110.0,1660.0,1709.0,1691.0,1684.0
RAPiD-17-5P,16728,351,15750,60,13212.0,13931.0,14062.0,13802.0,13824.0,1165.0,1829.0,1696.0,1950.0,1937.0
MD99-2331,16872,703,15130,90,12626.0,14108.0,15402.0,13883.0,13830.0,-368.0,1035.0,1288.0,1222.0,1322.0
94-609,16899,796,16760,150,12656.0,14138.0,15644.0,13910.0,14457.0,1039.0,2662.0,2585.0,2810.0,2964.0
MD01-2461,16970,787,15518,63,12693.0,14142.0,15643.0,13985.0,14457.0,-102.0,1398.0,1230.0,1524.0,1695.0
DAPC2,16996,200,15400,170,13636.0,14018.0,14227.0,13951.0,13855.0,788.0,1390.0,1449.0,1421.0,1443.0
DAPC2,17155,200,15560,140,13788.0,14268.0,14428.0,14128.0,14152.0,808.0,1347.0,1069.0,1446.0,1437.0
NA87-22,17163,832,16700,140,12766.0,14305.0,16075.0,14160.0,14457.0,770.0,2443.0,2209.0,2532.0,2245.0
MD99-2331,17264,582,15060,90,13412.0,14562.0,15025.0,14198.0,14459.0,-464.0,494.0,601.0,838.0,604.0
MD95-2002,17473,230,15300,70,13921.0,14476.0,14629.0,14409.0,14454.0,362.0,840.0,706.0,910.0,853.0
MD95-2002,17519,234,15280,160,13951.0,14536.0,14705.0,14429.0,14456.0,150.0,790.0,658.0,881.0,853.0
MD01-2461,17520,200,15118,64,13998.0,14462.0,14498.0,14430.0,14455.0,231.0,650.0,749.0,699.0,667.0
GIK23415-9,17651,1013,15810,100,13000.0,14866.0,16356.0,14502.0,14460.0,-870.0,954.0,1182.0,1283.0,1326.0
MD99-2331,17704,336,15540,90,14001.0,14764.0,14882.0,14486.0,14462.0,110.0,778.0,714.0,1037.0,1061.0
MD01-2461,17706,990,15174,60,13063.0,14919.0,16529.0,14530.0,14459.0,-1474.0,269.0,312.0,626.0,710.0
MD04-2829CQ,17820,200,16559,150,14184.0,14750.0,14663.0,14544.0,14466.0,1250.0,1856.0,1683.0,1997.0,2009.0
RAPiD-17-5P,17932,401,16207,53,14040.0,14878.0,14811.0,14651.0,14462.0,593.0,1326.0,1443.0,1561.0,1734.0
DAPC2,18038,200,16430,130,14458.0,14904.0,14921.0,14700.0,14700.0,986.0,1538.0,1484.0,1719.0,1751.0
RAPiD-17-5P,18050,401,16350,65,14164.0,14994.0,15203.0,14712.0,14697.0,610.0,1363.0,1321.0,1629.0,1665.0
MD99-2331,18177,362,16170,130,14330.0,15076.0,15155.0,14821.0,14703.0,330.0,1100.0,1060.0,1296.0,1499.0
NA87-22,18412,1073,17590,140,13506.0,15501.0,17681.0,15219.0,14459.0,136.0,2126.0,1930.0,2355.0,3032.0
MD04-2829CQ,18485,200,16603,150,14730.0,15258.0,15051.0,15191.0,15217.0,726.0,1344.0,1084.0,1412.0,1409.0
MD01-2461,18772,1143,17130,77,13670.0,15756.0,17595.0,15675.0,15986.0,-616.0,1382.0,1629.0,1466.0,1153.0
94-609,18892,1357,17360,120,13524.0,16180.0,20043.0,15829.0,15982.0,-1116.0,1244.0,895.0,1532.0,1405.0
MD04-2829CQ,19381,200,17197,150,15502.0,15934.0,15806.0,16029.0,15994.0,511.0,1256.0,1155.0,1142.0,1173.0
MD01-2461,19427,200,15518,63,15555.0,15996.0,15629.0,16063.0,15998.0,-1097.0,-500.0,-352.0,-558.0,-497.0
DAPC2,19533,200,17310,130,15660.0,16090.0,16071.0,16192.0,16362.0,522.0,1234.0,1190.0,1113.0,1085.0
NA87-22,19644,1071,18110,180,14518.0,16746.0,19453.0,16382.0,16364.0,-518.0,1409.0,1321.0,1728.0,1618.0
SU92-03,19889,755,16780,120,15156.0,16680.0,17699.0,16526.0,16366.0,-1328.0,126.0,6.0,259.0,291.0
MD01-2461,20012,1062,18233,87,14824.0,17074.0,20308.0,16648.0,16365.0,-578.0,1212.0,364.0,1581.0,1608.0
DAPC2,20177,200,17870,130,16306.0,16712.0,16864.0,16686.0,16687.0,552.0,1130.0,1169.0,1179.0,1188.0
GIK23415-9,20184,1061,17880,120,14984.0,17346.0,20128.0,16776.0,17131.0,-1217.0,599.0,-126.0,1093.0,1261.0
MD01-2461,20254,200,15174,60,16380.0,16824.0,17142.0,16743.0,16710.0,-2098.0,-1628.0,-1771.0,-1573.0,-1555.0
MD04-2829CQ,20298,200,17921,150,16411.0,16858.0,17089.0,16778.0,16735.0,478.0,1099.0,1124.0,1133.0,1155.0
MD04-2845,20308,745,17290,150,15448.0,16924.0,17235.0,16829.0,17128.0,-1194.0,369.0,500.0,443.0,629.0
94-609,20626,1649,19340,220,14485.0,17995.0,19470.0,17337.0,17561.0,-1651.0,1364.0,1544.0,2018.0,1656.0
MD01-2461,20709,918,18665,89,15490.0,17456.0,19130.0,17192.0,17560.0,-522.0,1230.0,1107.0,1447.0,1114.0
NA87-22,20850,818,19310,270,15724.0,17350.0,17996.0,17354.0,17558.0,94.0,1974.0,1993.0,1984.0,1778.0
MD04-2829CQ,20921,200,18619,150,16884.0,17252.0,17314.0,17368.0,17531.0,726.0,1362.0,1512.0,1264.0,1223.0
MD01-2461,20939,200,17130,77,16891.0,17262.0,17302.0,17393.0,17536.0,-647.0,-125.0,-159.0,-254.0,-366.0
RAPiD-17-5P,21373,701,18321,63,16341.0,17655.0,17417.0,17704.0,17808.0,-784.0,660.0,869.0,625.0,503.0
MD01-2461,21536,724,19128,94,16389.0,17885.0,18877.0,17798.0,17813.0,-268.0,1271.0,858.0,1339.0,1307.0
NA87-22,21757,598,20160,230,16724.0,17970.0,18093.0,17878.0,17810.0,636.0,2176.0,2187.0,2239.0,2326.0
MD01-2461,21784,200,18233,87,17552.0,18145.0,18697.0,17873.0,17823.0,-334.0,154.0,-206.0,348.0,376.0
94-609,21880,1639,20370,330,15442.0,19216.0,25471.0,18210.0,17813.0,-2112.0,1274.0,1459.0,2118.0,2573.0
GIK23415-9,21919,711,19840,160,16790.0,18285.0,19523.0,18010.0,17815.0,-70.0,1585.0,1511.0,1800.0,1994.0
94-609,22126,1619,20950,260,15528.0,19290.0,23433.0,18503.0,17812.0,-1630.0,1678.0,2462.0,2464.0,3139.0
MD95-2002,22295,402,18850,90,17696.0,18534.0,18704.0,18349.0,18772.0,-501.0,320.0,331.0,484.0,102.0
94-609,22373,1591,21510,220,15936.0,19622.0,23213.0,18754.0,18782.0,-1174.0,1924.0,2322.0,2780.0,3686.0
DAPC2,22424,200,19730,140,18113.0,18619.0,18758.0,18542.0,18744.0,554.0,1134.0,998.0,1196.0,1066.0
MD95-2002,22505,361,19430,100,17971.0,18695.0,19017.0,18678.0,18779.0,-18.0,738.0,886.0,782.0,672.0
MD99-2331,22625,376,19770,170,18034.0,18746.0,18725.0,18751.0,18781.0,94.0,986.0,1236.0,1040.0,1013.0
MD95-2002,22823,322,20148,70,18293.0,18956.0,18795.0,18831.0,18786.0,532.0,1181.0,1378.0,1296.0,1363.0
MD99-2331,22953,348,22290,170,18331.0,19010.0,18929.0,19034.0,18789.0,2362.0,3240.0,3338.0,3249.0,3468.0
MD01-2461,22957,496,20193,118,18088.0,19204.0,20523.0,19081.0,18788.0,20.0,1054.0,500.0,1126.0,1407.0
DAPC2,22974,200,20280,150,18556.0,19038.0,19438.0,19064.0,18801.0,568.0,1266.0,1315.0,1227.0,1410.0
MD04-2829CQ,22987,200,20385,150,18566.0,19063.0,19541.0,19096.0,18802.0,664.0,1360.0,1392.0,1311.0,1162.0
MD99-2331,23035,344,20860,250,18430.0,19118.0,19120.0,19195.0,18790.0,708.0,1762.0,1742.0,1726.0,1617.0
MD95-2002,23039,305,20620,80,18482.0,19104.0,19297.0,19197.0,18796.0,806.0,1523.0,1553.0,1440.0,1301.0
MD01-2461,23109,200,18665,89,18653.0,19190.0,19523.0,19259.0,19309.0,-1084.0,-498.0,-645.0,-583.0,-638.0
94-609,23112,1464,21770,220,16806.0,20286.0,23653.0,19395.0,18784.0,-1284.0,1560.0,1019.0,2387.0,2353.0
MD99-2331,23119,340,20550,240,18490.0,19198.0,19467.0,19273.0,19350.0,360.0,1403.0,1409.0,1329.0,1231.0
MD99-2331,23237,331,20460,140,18583.0,19284.0,19858.0,19349.0,19365.0,380.0,1226.0,1034.0,1122.0,1069.0
DAPC2,23320,200,20450,170,18818.0,19362.0,19640.0,19397.0,19371.0,334.0,1094.0,1123.0,1050.0,1041.0
MD04-2829CQ,23400,200,20665,150,18868.0,19410.0,19623.0,19443.0,19398.0,510.0,1242.0,1373.0,1221.0,1220.0
MD99-2331,23460,303,21620,160,18812.0,19440.0,19988.0,19463.0,19412.0,1319.0,2244.0,2073.0,2149.0,2171.0
MD04-2845,23468,258,20820,140,18877.0,19341.0,19325.0,19468.0,19507.0,606.0,1440.0,1708.0,1347.0,1363.0
MD95-2002,23493,290,20240,60,18852.0,19432.0,19831.0,19478.0,19424.0,48.0,826.0,584.0,759.0,779.0
MD99-2331,23514,296,21740,160,18854.0,19478.0,19925.0,19487.0,19504.0,1390.0,2319.0,2169.0,2238.0,2278.0
MD99-2331,23636,281,22690,180,18954.0,19568.0,19868.0,19543.0,19505.0,2236.0,3155.0,3081.0,3102.0,3195.0
MD99-2331,23758,271,22150,170,19115.0,19693.0,19979.0,19669.0,20007.0,1636.0,2486.0,2426.0,2436.0,2626.0
NA87-22,23795,587,20770,210,18607.0,19984.0,21167.0,19851.0,20020.0,-555.0,853.0,653.0,962.0,1283.0
MD04-2845,23822,257,21110,140,19204.0,19748.0,19962.0,19844.0,20011.0,626.0,1376.0,1357.0,1301.0,1123.0
94-609,23841,1304,22780,340,17604.0,20658.0,24051.0,20026.0,20023.0,-628.0,2186.0,2084.0,2791.0,2440.0
DAPC2,23930,200,21410,200,19396.0,19760.0,19712.0,19975.0,20018.0,845.0,1582.0,1883.0,1476.0,1419.0
MD99-2331,24016,287,22440,170,19290.0,19849.0,19993.0,20025.0,20025.0,1727.0,2558.0,2793.0,2418.0,2381.0
MD01-2461,24082,200,19128,94,19489.0,19936.0,19977.0,20058.0,20031.0,-1406.0,-806.0,-770.0,-944.0,-916.0
MD95-2002,24085,345,20430,80,19208.0,20108.0,20769.0,20065.0,20026.0,-490.0,344.0,207.0,350.0,394.0
MD99-2331,24119,295,22430,180,19340.0,20028.0,20410.0,20085.0,20033.0,1577.0,2436.0,2308.0,2318.0,2304.0
MD01-2461,24175,411,20931,129,19140.0,20276.0,21319.0,20150.0,20030.0,-324.0,712.0,406.0,765.0,616.0
MD95-2002,24318,351,20600,80,19376.0,20366.0,21521.0,20302.0,20358.0,-564.0,285.0,-331.0,311.0,238.0
MD99-2331,24417,273,23080,190,19596.0,20422.0,20910.0,20353.0,20362.0,1808.0,2725.0,2530.0,2737.0,2715.0
NA87-22,24837,742,21420,230,19342.0,21083.0,22210.0,20625.0,20583.0,-1352.0,372.0,97.0,759.0,861.0
GIK23415-9,24894,755,21310,200,19354.0,21102.0,21589.0,20664.0,20583.0,-1510.0,198.0,260.0,609.0,748.0
MD99-2331,24966,346,24140,210,19895.0,20853.0,21041.0,20683.0,20592.0,2204.0,3237.0,3293.0,3426.0,3479.0
MD01-2461,24988,200,20193,118,20288.0,20946.0,20965.0,20696.0,20606.0,-1324.0,-761.0,-756.0,-515.0,-478.0
DAPC2,25015,200,21860,190,20348.0,21004.0,21127.0,20720.0,20611.0,224.0,906.0,727.0,1123.0,1149.0
MD01-2461,25041,419,21565,128,19944.0,21048.0,21504.0,20754.0,20591.0,-490.0,553.0,313.0,794.0,928.0
MD04-2829CQ,25172,200,22292,150,20450.0,21108.0,21268.0,20872.0,21096.0,598.0,1199.0,1198.0,1408.0,1421.0
MD04-2845,25466,338,22260,160,20525.0,21343.0,21734.0,21120.0,21113.0,-3.0,954.0,785.0,1130.0,1147.0
DAPC2,25647,200,23660,210,20974.0,21613.0,21974.0,21228.0,21121.0,1382.0,2130.0,1893.0,2391.0,2442.0
MD01-2461,25743,200,20931,129,21078.0,21676.0,22036.0,21365.0,21131.0,-1283.0,-706.0,-904.0,-440.0,-334.0
MD01-2461,25821,459,22234,147,20744.0,21779.0,22079.0,21508.0,21116.0,-584.0,484.0,416.0,701.0,1063.0
MD04-2845,26011,385,22550,170,20858.0,21816.0,21477.0,21884.0,21972.0,-382.0,648.0,1236.0,728.0,585.0
DAPC2,26271,200,23950,220,21540.0,22066.0,22313.0,22020.0,21981.0,1064.0,1965.0,1702.0,1890.0,1923.0
NA87-22,26421,884,23780,270,20684.0,22793.0,25482.0,22316.0,22415.0,-956.0,1101.0,676.0,1523.0,1439.0
MD99-2331,26512,601,25880,250,20986.0,22428.0,22432.0,22342.0,22416.0,1935.0,3446.0,3146.0,3589.0,3526.0
MD99-2331,26512,601,25140,230,20986.0,22428.0,22432.0,22342.0,22416.0,1222.0,2701.0,2478.0,2847.0,2771.0
RAPiD-17-5P,27310,255,23860,107,22381.0,23040.0,23181.0,23106.0,23265.0,106.0,828.0,813.0,777.0,608.0
MD99-2331,27331,708,26310,260,21680.0,23535.0,25348.0,23209.0,23282.0,1056.0,2880.0,2578.0,3167.0,3779.0
NA87-22,27353,752,24730,310,21500.0,23474.0,24326.0,23232.0,23283.0,-733.0,1254.0,1233.0,1551.0,2154.0
NA87-22,27353,752,23620,300,21500.0,23474.0,24326.0,23232.0,23283.0,-1830.0,144.0,151.0,441.0,1058.0
MD01-2461,27354,363,24074,168,22328.0,23114.0,22925.0,23186.0,23278.0,-110.0,930.0,847.0,941.0,814.0
MD04-2845,27620,384,24450,210,22492.0,23313.0,23962.0,23371.0,23287.0,-26.0,1146.0,1435.0,1012.0,1138.0
MD04-2845,27907,360,25080,230,22720.0,23659.0,24370.0,23913.0,24031.0,270.0,1466.0,1779.0,1244.0,1084.0
MD04-2829CQ,27922,200,24688,150,23070.0,23555.0,23383.0,23917.0,24001.0,297.0,1106.0,1200.0,804.0,721.0
NA87-22,28000,536,26350,330,22548.0,24024.0,25713.0,23991.0,24054.0,823.0,2503.0,1781.0,2442.0,2310.0
MD99-2331,28103,763,24390,210,22226.0,24060.0,25172.0,24057.0,24068.0,-1576.0,332.0,853.0,350.0,290.0
MD95-2002,28165,343,24410,250,23084.0,23982.0,24035.0,24059.0,24065.0,-729.0,491.0,91.0,365.0,336.0
MD04-2845,28180,334,25030,230,23094.0,23979.0,23991.0,24065.0,24065.0,-72.0,1106.0,712.0,974.0,951.0
94-609,28240,436,25660,440,22873.0,23879.0,24200.0,24096.0,24077.0,-98.0,1643.0,1593.0,1566.0,1547.0
MD01-2461,28462,371,25312,195,23272.0,24184.0,23770.0,24205.0,24142.0,-154.0,1086.0,1120.0,1070.0,1143.0
SU92-03,28593,428,24800,120,23428.0,24582.0,25449.0,24311.0,24165.0,-940.0,280.0,-493.0,459.0,635.0
MD04-2845,28727,389,25630,240,23534.0,24470.0,24698.0,24501.0,24686.0,-128.0,1214.0,1231.0,1139.0,1223.0
MD99-2331,28894,800,25870,250,22996.0,24656.0,25385.0,24710.0,25273.0,-876.0,1204.0,1469.0,1138.0,663.0
MD04-2845,28957,399,25270,240,23624.0,24842.0,24430.0,24714.0,24701.0,-910.0,444.0,91.0,532.0,595.0
MD04-2829CQ,28982,200,26045,150,24266.0,24793.0,24429.0,24721.0,24703.0,573.0,1207.0,1152.0,1310.0,1339.0
PS2644-5,29050,462,25700,300,23587.0,25032.0,25364.0,24794.0,25266.0,-814.0,736.0,462.0,850.0,776.0
94-609,29288,539,26570,310,23864.0,25288.0,26011.0,25201.0,25274.0,-362.0,1322.0,1199.0,1479.0,1374.0
MD99-2331,29324,818,26050,280,23274.0,25124.0,27227.0,25235.0,25276.0,-1190.0,1035.0,671.0,890.0,799.0
MD95-2002,29341,399,25820,230,24011.0,25262.0,26031.0,25219.0,25272.0,-718.0,606.0,666.0,675.0,578.0
MD01-2461,29363,499,25863,208,23930.0,25302.0,24988.0,25232.0,25276.0,-904.0,550.0,373.0,692.0,597.0
MD01-2461,29696,479,25928,209,24245.0,25550.0,26328.0,25339.0,25286.0,-1106.0,378.0,667.0,531.0,617.0
MD99-2331,29769,820,26370,260,23874.0,25624.0,28099.0,25418.0,25284.0,-1387.0,834.0,492.0,831.0,1062.0
PS2644-5,29888,503,27550,910,24314.0,25619.0,26117.0,25503.0,25291.0,-1062.0,1687.0,1525.0,1903.0,1917.0
MD99-2334,251,200,723,150,324.0,840.0,1402.0,217.0,120.0,-335.0,111.0,-299.0,472.0,505.0
MD99-2334,3707,81,3950,60,3250.0,3422.0,3471.0,3458.0,3488.0,246.0,538.0,577.0,496.0,493.0
MD99-2334,8421,28,8139,37,7518.0,7605.0,7581.0,7659.0,7689.0,360.0,536.0,553.0,483.0,468.0
SHAK10-10K,11590,200,10811,150,9682.0,10060.0,10048.0,10048.0,10034.0,216.0,808.0,521.0,754.0,755.0
SHAK14-4G,11590,200,10720,150,9682.0,10060.0,10048.0,10048.0,10034.0,126.0,717.0,430.0,663.0,664.0
SHAK03-6K,11590,200,10777,150,9682.0,10060.0,10048.0,10048.0,10034.0,182.0,774.0,487.0,720.0,721.0
MD99-2334,11690,200,10248,150,9751.0,10128.0,9950.0,10084.0,10042.0,-446.0,152.0,-115.0,144.0,153.0
MD99-2334,12840,200,11110,150,10632.0,11088.0,11272.0,10954.0,11047.0,-482.0,46.0,-193.0,185.0,121.0
SHAK10-10K,12868,200,11554,150,10654.0,11112.0,11260.0,10980.0,11047.0,-63.0,475.0,245.0,599.0,555.0
SHAK14-4G,12868,200,11514,150,10654.0,11112.0,11260.0,10980.0,11047.0,-103.0,435.0,205.0,559.0,515.0
SHAK03-6K,12868,200,11547,150,10654.0,11112.0,11260.0,10980.0,11047.0,-70.0,468.0,238.0,592.0,548.0
SHAK05-3K,12868,200,11344,150,10654.0,11112.0,11260.0,10980.0,11047.0,-273.0,265.0,35.0,389.0,345.0
MD99-2334,14034,200,12505,150,11633.0,11886.0,12056.0,12111.0,12029.0,-108.0,614.0,839.0,368.0,369.0
SHAK14-4G,14034,200,12567,150,11633.0,11886.0,12056.0,12111.0,12029.0,-46.0,676.0,901.0,430.0,431.0
SHAK03-6K,14034,200,12744,150,11633.0,11886.0,12056.0,12111.0,12029.0,130.0,854.0,1078.0,607.0,608.0
SHAK05-3K,14034,200,12382,150,11633.0,11886.0,12056.0,12111.0,12029.0,-232.0,492.0,716.0,245.0,246.0
MD99-2334,14649,200,12995,150,12026.0,12420.0,12575.0,12441.0,12453.0,-24.0,566.0,642.0,550.0,553.0
SHAK14-4G,14649,200,13264,150,12026.0,12420.0,12575.0,12441.0,12453.0,244.0,834.0,911.0,819.0,822.0
SHAK03-6K,14649,200,13238,150,12026.0,12420.0,12575.0,12441.0,12453.0,218.0,808.0,885.0,793.0,796.0
SHAK05-3K,14649,200,12988,150,12026.0,12420.0,12575.0,12441.0,12453.0,-32.0,558.0,635.0,543.0,546.0
MD99-2334,15947,200,14419,150,12860.0,13270.0,13360.0,13275.0,13254.0,575.0,1166.0,1159.0,1142.0,1139.0
SHAK10-10K,15947,200,14330,150,12860.0,13270.0,13360.0,13275.0,13254.0,486.0,1076.0,1070.0,1053.0,1050.0
SHAK14-4G,15947,200,14200,150,12860.0,13270.0,13360.0,13275.0,13254.0,356.0,946.0,940.0,923.0,920.0
SHAK03-6K,15947,200,14172,150,12860.0,13270.0,13360.0,13275.0,13254.0,328.0,918.0,912.0,895.0,892.0
SHAK05-3K,15947,200,14000,150,12860.0,13270.0,13360.0,13275.0,13254.0,156.0,746.0,740.0,723.0,720.0
MD99-2334,17420,200,15093,150,13926.0,14400.0,14384.0,14367.0,14451.0,95.0,672.0,597.0,759.0,723.0
SHAK10-10K,17420,200,15067,150,13926.0,14400.0,14384.0,14367.0,14451.0,69.0,646.0,571.0,733.0,697.0
SHAK14-4G,17420,200,15134,150,13926.0,14400.0,14384.0,14367.0,14451.0,136.0,712.0,638.0,800.0,764.0
SHAK03-6K,17420,200,14584,150,13926.0,14400.0,14384.0,14367.0,14451.0,-414.0,162.0,88.0,250.0,214.0
MD99-2334,20262,200,17765,150,16386.0,16832.0,17167.0,16750.0,16715.0,347.0,968.0,992.0,1007.0,1025.0
SHAK10-10K,20262,200,17810,150,16386.0,16832.0,17167.0,16750.0,16715.0,392.0,1012.0,1037.0,1052.0,1070.0
SHAK14-4G,20262,200,17514,150,16386.0,16832.0,17167.0,16750.0,16715.0,96.0,716.0,741.0,756.0,774.0
SHAK03-6K,20262,200,17404,150,16386.0,16832.0,17167.0,16750.0,16715.0,-14.0,606.0,631.0,646.0,664.0
SHAK05-3K,20262,200,17787,150,16386.0,16832.0,17167.0,16750.0,16715.0,369.0,990.0,1014.0,1029.0,1047.0
MD99-2334,21783,200,19170,150,17550.0,18144.0,18669.0,17872.0,17822.0,531.0,1123.0,1151.0,1279.0,1297.0
SHAK14-4G,21783,200,18817,150,17550.0,18144.0,18669.0,17872.0,17822.0,178.0,770.0,798.0,926.0,944.0
SHAK03-6K,21783,200,18782,150,17550.0,18144.0,18669.0,17872.0,17822.0,143.0,735.0,763.0,891.0,909.0
SHAK05-3K,21783,200,18864,150,17550.0,18144.0,18669.0,17872.0,17822.0,225.0,817.0,845.0,973.0,991.0
MD99-2334,23410,200,20725,150,18878.0,19416.0,19617.0,19448.0,19406.0,562.0,1292.0,1424.0,1276.0,1276.0
SHAK03-6K,23410,200,20196,150,18878.0,19416.0,19617.0,19448.0,19406.0,33.0,764.0,895.0,747.0,747.0
MD99-2334,24298,200,21100,150,19764.0,20216.0,20394.0,20285.0,20344.0,229.0,959.0,739.0,839.0,809.0
SHAK03-6K,24298,200,20742,150,19764.0,20216.0,20394.0,20285.0,20344.0,-129.0,601.0,381.0,481.0,451.0
MD99-2334,25725,200,22293,150,21064.0,21664.0,22026.0,21341.0,21131.0,58.0,677.0,502.0,943.0,1035.0
